Label,Analysis,nVertices,SessCode,Condition,Response
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125964,facewordN10_self,Chinese_exchange,0.4944205691556
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125964,facewordN10_self,Chinese_top,0.0761836032233351
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125964,facewordN10_self,Chinese_bottom,0.242466303192639
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,136490,facewordN11_self,English_intact,1.37261403125265
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,136490,facewordN11_self,English_exchange,1.83727600954581
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,136490,facewordN11_self,English_top,1.56483339917833
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,136490,facewordN11_self,English_bottom,1.61762523435164
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,136490,facewordN11_self,Chinese_intact,1.1580898731515
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,136490,facewordN11_self,Chinese_exchange,0.847027617547175
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,136490,facewordN11_self,Chinese_top,1.26287313388742
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,136490,facewordN11_self,Chinese_bottom,1.16259749114945
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,138906,facewordN12_self,English_intact,0.268360537503632
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,138906,facewordN12_self,English_exchange,0.158064735295724
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,138906,facewordN12_self,English_top,0.129960553612032
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,138906,facewordN12_self,English_bottom,0.035193325904113
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,138906,facewordN12_self,Chinese_intact,0.267443772287123
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,138906,facewordN12_self,Chinese_exchange,0.219784710674532
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,138906,facewordN12_self,Chinese_top,0.183898310130832
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,138906,facewordN12_self,Chinese_bottom,0.265368362799996
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153209,facewordN13_self,English_intact,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153209,facewordN13_self,English_exchange,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153209,facewordN13_self,English_top,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153209,facewordN13_self,English_bottom,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153209,facewordN13_self,Chinese_intact,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153209,facewordN13_self,Chinese_exchange,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153209,facewordN13_self,Chinese_top,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153209,facewordN13_self,Chinese_bottom,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125104,facewordN14_self,English_intact,0.251282361665166
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125104,facewordN14_self,English_exchange,0.0516791154553456
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125104,facewordN14_self,English_top,0.313999148968019
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125104,facewordN14_self,English_bottom,0.0678949590747882
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125104,facewordN14_self,Chinese_intact,-0.0277355503421312
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125104,facewordN14_self,Chinese_exchange,0.177684573612011
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125104,facewordN14_self,Chinese_top,0.161732345091221
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,125104,facewordN14_self,Chinese_bottom,0.104103269874332
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_intact,0.303903535969796
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_exchange,0.291697638650094
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_top,0.194413706179588
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_bottom,0.37873052589355
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_intact,0.119821378540608
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_exchange,0.064014628409378
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_top,0.140107625194134
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_bottom,-0.0384964583021018
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_intact,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_exchange,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_top,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_bottom,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_intact,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_exchange,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_top,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_bottom,NaN
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_intact,0.462003104590081
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_exchange,0.255924539086786
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_top,0.129270869298961
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_bottom,0.227262519299984
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_intact,0.0321991587847446
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_exchange,0.0408255885531371
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_top,0.131549695909426
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_bottom,-0.028576278530464
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_intact,0.492912714193399
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_exchange,0.598026600137756
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_top,0.513507794488121
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_bottom,0.534205327313897
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_intact,0.00776502550217776
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_exchange,0.0817363965356521
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_top,-0.0701275429786238
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_bottom,0.197434258197334
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_intact,0.287269254882278
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_exchange,0.037665296837022
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_top,0.0526774570879304
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_bottom,-0.159100866402194
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,144389,facewordN19_self,Chinese_intact,-0.19929863923966
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,144389,facewordN19_self,Chinese_exchange,-0.0808480014727423
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,144389,facewordN19_self,Chinese_top,0.0410377017408235
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,144389,facewordN19_self,Chinese_bottom,-0.0132352354321212
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,131073,facewordN20_self,English_intact,-0.128509782400786
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,131073,facewordN20_self,English_exchange,-0.224800993633621
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,131073,facewordN20_self,English_top,-0.221371757633546
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,131073,facewordN20_self,English_bottom,-0.0353360442843005
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,131073,facewordN20_self,Chinese_intact,-0.0669384898204703
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,131073,facewordN20_self,Chinese_exchange,-0.0679300270823981
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,131073,facewordN20_self,Chinese_top,-0.157554653418415
roi.lh.f-vs-o.ffa2.label,main_sm5_E2_self.lh,131073,facewordN20_self,Chinese_bottom,-0.242866138471108
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,103261,facewordN01_self,English_intact,0.346197593385692
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,103261,facewordN01_self,English_exchange,0.898286353651579
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,103261,facewordN01_self,English_top,0.412417265114846
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,103261,facewordN01_self,English_bottom,0.493154120038856
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,103261,facewordN01_self,Chinese_intact,-0.0500846902249069
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,103261,facewordN01_self,Chinese_exchange,-0.365350903918991
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,103261,facewordN01_self,Chinese_top,-0.307145190703404
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,103261,facewordN01_self,Chinese_bottom,-0.0916373790695344
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138526,facewordN02_self,English_intact,0.524067693971153
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138526,facewordN02_self,English_exchange,0.932040163897034
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138526,facewordN02_self,English_top,0.62344962425698
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138526,facewordN02_self,English_bottom,0.849179661811743
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138526,facewordN02_self,Chinese_intact,-0.164976633791077
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138526,facewordN02_self,Chinese_exchange,-0.0550539296744496
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138526,facewordN02_self,Chinese_top,-0.181901576256562
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138526,facewordN02_self,Chinese_bottom,-0.0462890798725605
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134377,facewordN03_self,English_intact,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134377,facewordN03_self,English_exchange,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134377,facewordN03_self,English_top,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134377,facewordN03_self,English_bottom,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134377,facewordN03_self,Chinese_intact,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134377,facewordN03_self,Chinese_exchange,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134377,facewordN03_self,Chinese_top,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134377,facewordN03_self,Chinese_bottom,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,123708,facewordN04_self,English_intact,1.1822941337558
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,123708,facewordN04_self,English_exchange,1.23600495890748
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,123708,facewordN04_self,English_top,0.9211134642577
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,123708,facewordN04_self,English_bottom,1.33952484971328
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,123708,facewordN04_self,Chinese_intact,0.257436093631395
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,123708,facewordN04_self,Chinese_exchange,0.1393999568113
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,123708,facewordN04_self,Chinese_top,0.677403046716031
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,123708,facewordN04_self,Chinese_bottom,0.364746329059704
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125006,facewordN05_self,English_intact,0.934916080090038
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125006,facewordN05_self,English_exchange,1.79583188316278
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125006,facewordN05_self,English_top,1.12365741792478
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125006,facewordN05_self,English_bottom,1.07186493329835
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125006,facewordN05_self,Chinese_intact,0.877565509394596
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125006,facewordN05_self,Chinese_exchange,1.0352582366843
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125006,facewordN05_self,Chinese_top,0.786994808598569
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125006,facewordN05_self,Chinese_bottom,0.855439129628633
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,112844,facewordN06_self,English_intact,1.91989729659898
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,112844,facewordN06_self,English_exchange,2.04936360205923
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,112844,facewordN06_self,English_top,1.37606096097401
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,112844,facewordN06_self,English_bottom,2.09944459795952
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,112844,facewordN06_self,Chinese_intact,0.794808231507029
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,112844,facewordN06_self,Chinese_exchange,1.00133933680398
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,112844,facewordN06_self,Chinese_top,1.20668100799833
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,112844,facewordN06_self,Chinese_bottom,0.794682780333928
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134067,facewordN07_self,English_intact,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134067,facewordN07_self,English_exchange,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134067,facewordN07_self,English_top,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134067,facewordN07_self,English_bottom,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134067,facewordN07_self,Chinese_intact,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134067,facewordN07_self,Chinese_exchange,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134067,facewordN07_self,Chinese_top,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,134067,facewordN07_self,Chinese_bottom,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,140477,facewordN08_self,English_intact,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,140477,facewordN08_self,English_exchange,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,140477,facewordN08_self,English_top,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,140477,facewordN08_self,English_bottom,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,140477,facewordN08_self,Chinese_intact,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,140477,facewordN08_self,Chinese_exchange,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,140477,facewordN08_self,Chinese_top,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,140477,facewordN08_self,Chinese_bottom,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137484,facewordN09_self,English_intact,1.09703182836749
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137484,facewordN09_self,English_exchange,1.65955393569275
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137484,facewordN09_self,English_top,1.00793493318858
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137484,facewordN09_self,English_bottom,1.35227819583701
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137484,facewordN09_self,Chinese_intact,-0.23634369146524
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137484,facewordN09_self,Chinese_exchange,-0.0506578243072891
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137484,facewordN09_self,Chinese_top,0.163861089067551
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137484,facewordN09_self,Chinese_bottom,-0.360354743287284
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125964,facewordN10_self,English_intact,1.95193697447362
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125964,facewordN10_self,English_exchange,2.14164145571598
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125964,facewordN10_self,English_top,1.49933184273001
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125964,facewordN10_self,English_bottom,2.29797349978184
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125964,facewordN10_self,Chinese_intact,0.321425227974744
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125964,facewordN10_self,Chinese_exchange,0.695641456846742
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125964,facewordN10_self,Chinese_top,0.556239225537233
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125964,facewordN10_self,Chinese_bottom,0.600061659940748
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,136490,facewordN11_self,English_intact,0.989115877545995
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,136490,facewordN11_self,English_exchange,1.33552155048727
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,136490,facewordN11_self,English_top,1.2843089609695
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,136490,facewordN11_self,English_bottom,1.26279705076767
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,136490,facewordN11_self,Chinese_intact,0.838285896846716
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,136490,facewordN11_self,Chinese_exchange,0.763069878379218
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,136490,facewordN11_self,Chinese_top,0.799641598042824
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,136490,facewordN11_self,Chinese_bottom,0.904561820433294
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138906,facewordN12_self,English_intact,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138906,facewordN12_self,English_exchange,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138906,facewordN12_self,English_top,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138906,facewordN12_self,English_bottom,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138906,facewordN12_self,Chinese_intact,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138906,facewordN12_self,Chinese_exchange,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138906,facewordN12_self,Chinese_top,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,138906,facewordN12_self,Chinese_bottom,NaN
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153209,facewordN13_self,English_intact,1.28660506807582
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153209,facewordN13_self,English_exchange,1.41350508995459
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153209,facewordN13_self,English_top,1.13789551694628
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153209,facewordN13_self,English_bottom,1.27687858989541
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153209,facewordN13_self,Chinese_intact,0.258014606521793
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153209,facewordN13_self,Chinese_exchange,0.34170829426025
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153209,facewordN13_self,Chinese_top,0.540484200061207
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153209,facewordN13_self,Chinese_bottom,0.412271272758363
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125104,facewordN14_self,English_intact,-0.165189540013671
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125104,facewordN14_self,English_exchange,-0.148313552629331
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125104,facewordN14_self,English_top,-0.252469380251293
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125104,facewordN14_self,English_bottom,-0.121616057876737
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125104,facewordN14_self,Chinese_intact,-0.430230036686207
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125104,facewordN14_self,Chinese_exchange,-0.233995634111865
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125104,facewordN14_self,Chinese_top,-0.266482382704472
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,125104,facewordN14_self,Chinese_bottom,-0.301287662982941
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_intact,0.406998678825904
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_exchange,0.801066103188888
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_top,0.369649659140386
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153567,facewordN15_self,English_bottom,0.547545045398284
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_intact,0.121607761312128
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_exchange,-0.0908372166897238
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_top,-0.134404788327958
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,153567,facewordN15_self,Chinese_bottom,-0.092429756625569
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_intact,0.575542594639607
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_exchange,0.975665007108524
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_top,0.52229743745224
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137341,facewordN16_self,English_bottom,1.07885738324236
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_intact,-0.242158502340317
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_exchange,-0.139097273322814
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_top,-0.267340029135668
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,137341,facewordN16_self,Chinese_bottom,-0.160209862383106
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_intact,1.5848812326579
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_exchange,1.37375833870659
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_top,1.20678176762353
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,129334,facewordN17_self,English_bottom,1.8106407422415
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_intact,0.514531076426657
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_exchange,0.66731247263895
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_top,0.920775079391372
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,129334,facewordN17_self,Chinese_bottom,0.460492994882245
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_intact,0.282902508656172
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_exchange,0.408324046215663
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_top,0.276170288666319
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,154066,facewordN18_self,English_bottom,0.401686162926639
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_intact,-0.423165763943241
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_exchange,-0.359230033527964
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_top,-0.228595111004184
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,154066,facewordN18_self,Chinese_bottom,-0.339705685822245
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_intact,1.210253265771
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_exchange,1.58437475833026
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_top,0.895330041646957
roi.lh.word-vs-face-object-scrambled.label,main_sm5_E2_self.lh,144389,facewordN19_self,English_bottom,1.72257940064777
