ExpCode,Label,nVertices,LabelSize,TalCoordinate_1,TalCoordinate_2,TalCoordinate_3,SubjCode,Resp,Conditions,Target
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.33064688220945,face_bottom,4
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.45253733590239,word_intact,5
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.03917272834186,word_exchange,6
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.18170341927698,word_top,7
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.93198239415914,word_bottom,8
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.25356521465625,face_intact,1
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.47646225246158,face_exchange,2
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,2.04632219321019,face_top,3
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.28246563023842,face_bottom,4
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.16946246774177,word_intact,5
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.6590867014107,word_exchange,6
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.31407336937992,word_top,7
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.23163976221359,word_bottom,8
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.393736222981,face_intact,1
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.33236389144279,face_exchange,2
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.48331279236834,face_top,3
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.15389662756889,face_bottom,4
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,0.874914680636205,word_intact,5
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,0.968045846888974,word_exchange,6
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.4615931067541,word_top,7
1,roi.lh.f13.o-vs-scr.label,847,620,-1.9,-140.9,-10.5,faceword04_self,1.72066228759036,word_bottom,8
